id_hogar,ingreso_mensual,edad_jefe,escolaridad_anios,tamano_hogar,urbano,tiene_credito_hipotecario,gasto_vivienda,entidad
1698,23314.0,46.0,17.0,2,1,0,5330.0,Tijuana
1699,4155.0,20.0,7.0,2,1,0,1121.0,Colima
1700,8452.0,55.0,11.0,4,1,1,2197.0,Veracruz
1701,4229.0,47.0,6.0,3,1,1,739.0,Toluca
1702,4803.0,40.0,4.0,4,1,0,1234.0,San Luis Potosí
1703,30927.0,35.0,12.0,2,0,0,8373.0,Veracruz
1704,6527.0,57.0,5.0,7,1,0,2098.0,Morelia
1705,19784.0,37.0,7.0,3,1,0,4972.0,Mérida
1706,15972.0,43.0,13.0,4,0,0,1073.0,Hermosillo
1707,5452.0,44.0,9.0,3,0,1,1167.0,La Paz
1708,11568.0,40.0,7.0,5,1,1,2584.0,León
1709,14148.0,33.0,9.0,7,1,0,1134.0,Tepic
1710,7746.0,31.0,8.0,4,1,1,2135.0,Tlaxcala
1711,29652.0,47.0,12.0,4,0,1,6034.0,Mérida
1712,14976.0,31.0,7.0,4,0,0,3320.0,Cancún
1713,15405.0,72.0,10.0,4,1,0,3957.0,Querétaro
1714,10882.0,51.0,9.0,1,1,0,4169.0,Campeche
1715,15119.0,24.0,10.0,1,1,0,3268.0,Querétaro
1716,6647.0,33.0,13.0,3,1,0,2297.0,San Luis Potosí
1717,10579.0,34.0,7.0,2,1,0,3220.0,Oaxaca
1718,23289.0,42.0,14.0,7,1,1,1871.0,Campeche
1719,11378.0,49.0,7.0,4,0,0,3496.0,Guadalajara
1720,14362.0,49.0,10.0,4,1,1,3742.0,Morelia
1721,10957.0,28.0,9.0,1,1,1,3433.0,Culiacán
1722,4696.0,50.0,18.0,4,1,1,1389.0,Guadalajara
1723,15587.0,51.0,13.0,3,0,1,4590.0,Villahermosa
1724,4561.0,47.0,15.0,5,1,0,1495.0,Toluca
1725,9440.0,40.0,7.0,2,1,0,2333.0,Ciudad de México
1726,26010.0,29.0,12.0,1,1,0,6374.0,Villahermosa
1727,6218.0,44.0,8.0,4,1,0,1331.0,Colima
1728,13051.0,27.0,13.0,7,1,1,4262.0,Colima
1729,12547.0,45.0,4.0,2,1,1,2064.0,Cuernavaca
1730,7632.0,43.0,8.0,4,1,0,2312.0,Durango
1731,5434.0,71.0,15.0,2,1,0,546.0,Cancún
1732,41033.0,23.0,9.0,3,1,0,10247.0,Reynosa
1733,9704.0,41.0,14.0,4,1,1,1903.0,San Luis Potosí
1734,7330.0,43.0,2.0,3,0,1,1166.0,Cancún
1735,10241.0,55.0,10.0,2,1,0,1562.0,Guadalajara
1736,12962.0,31.0,10.0,2,1,0,3577.0,Aguascalientes
1737,41034.0,57.0,13.0,2,1,0,1641.0,Tlaxcala
1738,16184.0,55.0,16.0,3,1,0,3228.0,Guadalajara
1739,6286.0,41.0,8.0,2,0,0,1048.0,Ciudad de México
1740,5479.0,36.0,10.0,2,0,1,1286.0,Durango
1741,15411.0,40.0,5.0,3,1,1,2707.0,Guadalajara
1742,13918.0,40.0,7.0,6,0,0,3761.0,Mérida
1743,4753.0,58.0,7.0,5,0,0,688.0,Reynosa
1744,15083.0,38.0,14.0,4,1,0,4384.0,Tepic
1745,6152.0,56.0,15.0,1,1,0,764.0,Monterrey
1746,11918.0,27.0,9.0,8,1,1,4014.0,Oaxaca
1747,7522.0,28.0,7.0,4,1,0,1161.0,Culiacán
1748,16808.0,50.0,10.0,1,1,0,4884.0,Guadalajara
1749,16224.0,26.0,11.0,4,1,1,5226.0,Durango
1750,9240.0,56.0,9.0,3,1,0,2854.0,Ciudad de México
1751,4721.0,53.0,4.0,3,0,0,858.0,Mérida
1752,42438.0,57.0,17.0,1,1,1,7681.0,Aguascalientes
1753,32617.0,48.0,7.0,3,1,0,7696.0,Tijuana
1754,24304.0,33.0,12.0,4,1,0,8374.0,León
1755,23155.0,40.0,17.0,1,1,1,4845.0,Villahermosa
1756,8493.0,51.0,10.0,7,1,0,2627.0,Puebla
1757,18434.0,47.0,13.0,6,1,1,3071.0,Colima
1758,8603.0,20.0,16.0,5,1,0,1526.0,Reynosa
1759,22741.0,26.0,9.0,4,0,1,6841.0,Pachuca
1760,14288.0,46.0,9.0,4,0,1,3761.0,Culiacán
1761,16393.0,29.0,11.0,4,0,1,3097.0,Colima
1762,17420.0,32.0,17.0,4,1,0,5355.0,Tuxtla Gutiérrez
1763,26083.0,32.0,11.0,6,1,0,4179.0,Toluca
1764,16286.0,44.0,13.0,6,0,1,2576.0,Hermosillo
1765,22709.0,37.0,13.0,1,1,1,4533.0,Toluca
1766,6869.0,64.0,12.0,5,0,0,299.0,Veracruz
1767,14162.0,39.0,16.0,6,1,0,4148.0,Tuxtla Gutiérrez
1768,6915.0,37.0,6.0,1,1,0,1916.0,Ciudad de México
1769,35392.0,53.0,5.0,6,1,0,6509.0,Durango
1770,3373.0,29.0,6.0,3,1,0,1139.0,Campeche
1771,7010.0,46.0,11.0,1,1,0,2166.0,Campeche
1772,17107.0,20.0,17.0,4,1,1,3954.0,Cancún
1773,6283.0,33.0,12.0,7,1,0,1335.0,La Paz
1774,16022.0,50.0,9.0,5,0,0,4584.0,Cuernavaca
1775,9608.0,31.0,8.0,2,0,0,2454.0,Reynosa
1776,5130.0,56.0,6.0,1,1,0,922.0,Cuernavaca
1777,17731.0,35.0,5.0,4,1,0,4839.0,Zacatecas
1778,10890.0,51.0,15.0,4,0,0,3250.0,La Paz
1779,8474.0,20.0,14.0,6,1,0,2798.0,La Paz
1780,10712.0,20.0,14.0,5,0,0,3255.0,Campeche
1781,4727.0,49.0,14.0,3,1,0,1306.0,Campeche
1782,13117.0,46.0,10.0,1,1,0,3437.0,Cuernavaca
1783,20360.0,33.0,8.0,1,0,1,7673.0,Tuxtla Gutiérrez
1784,13941.0,27.0,11.0,4,0,1,3427.0,Monterrey
1785,26710.0,55.0,11.0,1,1,0,5991.0,Tepic
1786,2629.0,43.0,16.0,4,1,1,639.0,Puebla
1787,18126.0,46.0,9.0,3,1,0,4884.0,Tijuana
1788,19175.0,71.0,7.0,6,1,0,4435.0,León
1789,13034.0,56.0,13.0,6,1,1,1148.0,Tlaxcala
1790,8945.0,54.0,9.0,5,1,0,853.0,Culiacán
1791,23572.0,41.0,12.0,3,1,1,9040.0,La Paz
1792,9746.0,52.0,14.0,3,1,1,2210.0,Oaxaca
1793,2873.0,45.0,11.0,9,1,0,940.0,Hermosillo
1794,50666.0,33.0,9.0,4,1,1,15733.0,San Luis Potosí
1795,14684.0,52.0,10.0,8,1,1,3647.0,Tepic
1796,10394.0,23.0,6.0,2,0,1,1123.0,Morelia
1797,6208.0,54.0,10.0,6,0,0,1226.0,Tlaxcala
1798,6836.0,31.0,9.0,4,0,1,2341.0,Toluca
1799,3345.0,46.0,12.0,3,1,1,879.0,Morelia
1800,23533.0,29.0,5.0,2,1,1,5547.0,San Luis Potosí
1801,8570.0,44.0,14.0,3,1,0,2493.0,León
1802,1773.0,53.0,6.0,2,1,0,198.0,Villahermosa
1803,5640.0,34.0,14.0,8,1,0,499.0,Puebla
1804,17703.0,54.0,11.0,5,1,1,3334.0,Monterrey
1805,12875.0,36.0,10.0,2,1,0,3328.0,Aguascalientes
1806,9599.0,25.0,3.0,6,1,0,2456.0,Reynosa
1807,10558.0,28.0,13.0,1,1,1,3198.0,Tlaxcala
1808,6923.0,26.0,13.0,4,1,0,2273.0,Mérida
1809,8040.0,25.0,7.0,4,0,0,1643.0,Cuernavaca
1810,6999.0,26.0,16.0,5,1,1,2442.0,Querétaro
1811,11933.0,30.0,9.0,4,1,0,3407.0,Campeche
1812,46980.0,28.0,10.0,2,1,1,16746.0,Veracruz
1813,20101.0,41.0,10.0,3,1,0,6574.0,Puebla
1814,14675.0,41.0,12.0,2,1,0,4780.0,Cancún
1815,5992.0,51.0,11.0,2,1,1,1486.0,Veracruz
1816,16981.0,34.0,10.0,7,1,0,1553.0,Tepic
1817,47717.0,38.0,16.0,3,0,0,14069.0,León
1818,10869.0,27.0,17.0,5,1,1,3016.0,Tijuana
1819,8337.0,63.0,12.0,5,1,0,1435.0,Pachuca
1820,7167.0,37.0,7.0,3,0,1,1535.0,Monterrey
1821,8300.0,47.0,8.0,4,0,1,1792.0,Ciudad de México
1822,39337.0,45.0,7.0,3,1,1,9079.0,Morelia
1823,40218.0,33.0,11.0,3,1,1,7762.0,Saltillo
1824,16906.0,52.0,11.0,4,1,1,1463.0,Villahermosa
1825,10357.0,52.0,6.0,4,0,1,1260.0,Villahermosa
1826,8014.0,38.0,9.0,5,1,0,2780.0,Toluca
1827,19573.0,56.0,7.0,7,1,1,5500.0,Zacatecas
1828,4303.0,51.0,9.0,5,1,0,1492.0,Cuernavaca
1829,15875.0,34.0,13.0,5,1,1,2332.0,Monterrey
1830,14683.0,57.0,12.0,1,1,0,2856.0,Reynosa
1831,25171.0,55.0,0.0,7,1,1,7448.0,Chihuahua
1832,15646.0,45.0,11.0,5,1,1,3389.0,Ciudad de México
1833,8855.0,25.0,10.0,3,1,0,2126.0,Morelia
1834,32496.0,56.0,19.0,3,1,0,8022.0,Saltillo
1835,17509.0,23.0,13.0,4,1,0,3300.0,Campeche
1836,3557.0,37.0,3.0,3,1,0,489.0,Aguascalientes
1837,28729.0,41.0,8.0,1,1,1,8669.0,Cuernavaca
1838,26198.0,47.0,4.0,4,1,0,4208.0,Guadalajara
1839,9698.0,29.0,7.0,4,1,0,2257.0,Veracruz
1840,5479.0,55.0,10.0,2,1,0,1185.0,Tlaxcala
1841,27767.0,46.0,14.0,2,0,0,2792.0,Culiacán
1842,13640.0,49.0,19.0,2,0,1,2764.0,Colima
1843,22936.0,33.0,17.0,4,1,1,6269.0,Colima
1844,5964.0,29.0,7.0,2,1,1,1066.0,La Paz
1845,7184.0,69.0,7.0,5,0,0,2278.0,Pachuca
1846,21689.0,23.0,12.0,2,1,1,2936.0,Puebla
1847,50573.0,51.0,15.0,3,1,1,16398.0,Zacatecas
1848,15267.0,39.0,17.0,2,1,0,5132.0,Cancún
1849,6809.0,37.0,14.0,4,1,0,2547.0,Cuernavaca
1850,26331.0,55.0,10.0,1,1,1,8276.0,Veracruz
1851,16726.0,36.0,12.0,7,0,1,4852.0,Morelia
1852,7481.0,40.0,15.0,3,0,1,1482.0,Colima
1853,18022.0,20.0,13.0,1,1,0,4197.0,Durango
1854,8944.0,20.0,16.0,2,0,1,2025.0,León
1855,19035.0,46.0,10.0,2,1,1,5744.0,Tijuana
1856,25549.0,37.0,7.0,4,1,0,5375.0,Culiacán
1857,10815.0,20.0,5.0,5,1,0,2860.0,Pachuca
1858,6172.0,42.0,5.0,1,1,0,1475.0,Reynosa
1859,2426.0,29.0,8.0,5,1,1,140.0,Chilpancingo
1860,10585.0,34.0,17.0,2,0,1,2965.0,Ciudad de México
1861,24766.0,58.0,17.0,1,1,0,6206.0,Chilpancingo
1862,11494.0,34.0,11.0,3,1,1,2644.0,San Luis Potosí
1863,7421.0,32.0,12.0,4,1,1,1058.0,Tepic
1864,5172.0,45.0,12.0,4,0,1,795.0,Cuernavaca
1865,19732.0,31.0,7.0,3,1,0,4450.0,San Luis Potosí
1866,17774.0,55.0,4.0,2,0,0,5453.0,Veracruz
1867,6705.0,40.0,11.0,2,1,0,2078.0,Cancún
1868,7233.0,39.0,13.0,1,1,1,1892.0,Chilpancingo
1869,6795.0,38.0,14.0,3,1,0,611.0,La Paz
1870,8326.0,30.0,11.0,3,1,0,768.0,Campeche
1871,7056.0,46.0,10.0,4,1,0,2409.0,Tepic
1872,10655.0,22.0,6.0,1,1,1,2370.0,Campeche
1873,11337.0,36.0,11.0,4,1,0,453.0,Toluca
1874,8078.0,54.0,5.0,4,1,0,3301.0,Tepic
1875,6725.0,50.0,7.0,1,1,1,2594.0,La Paz
1876,15030.0,41.0,7.0,4,0,1,4326.0,Campeche
1877,10476.0,34.0,10.0,8,1,0,619.0,La Paz
1878,20879.0,31.0,12.0,6,1,0,4053.0,Veracruz
1879,22465.0,37.0,5.0,3,1,0,4304.0,La Paz
1880,21574.0,34.0,12.0,4,1,0,7049.0,Pachuca
1881,2612.0,36.0,2.0,1,1,0,437.0,Saltillo
1882,7762.0,31.0,12.0,2,1,1,1398.0,Cuernavaca
1883,5790.0,32.0,6.0,1,0,0,1199.0,Mérida
1884,15004.0,31.0,18.0,2,1,1,4195.0,Puebla
1885,5965.0,20.0,7.0,5,0,1,964.0,Villahermosa
1886,16885.0,29.0,6.0,4,1,1,5119.0,Tuxtla Gutiérrez
1887,7950.0,42.0,10.0,4,0,0,1891.0,Chihuahua
1888,10087.0,45.0,8.0,5,1,0,1598.0,Tepic
1889,5032.0,47.0,8.0,1,1,1,507.0,Tuxtla Gutiérrez
1890,11341.0,59.0,15.0,4,1,0,2284.0,Colima
1891,28687.0,33.0,11.0,4,1,1,11947.0,Veracruz
1892,9551.0,27.0,9.0,4,1,1,3090.0,Toluca
1893,9191.0,52.0,6.0,6,1,0,1571.0,Cancún
1894,22976.0,25.0,15.0,2,1,1,7630.0,Saltillo
1895,11880.0,50.0,16.0,5,1,0,3802.0,Oaxaca
1896,14972.0,40.0,13.0,4,0,0,1341.0,Querétaro
1897,5060.0,30.0,7.0,4,1,0,1296.0,Tepic
1898,9360.0,50.0,12.0,4,1,1,2079.0,Oaxaca
1899,4912.0,34.0,14.0,2,1,1,1124.0,Saltillo
1900,4928.0,34.0,13.0,4,1,0,1413.0,Pachuca
1901,7585.0,22.0,9.0,2,1,0,1808.0,León
1902,19453.0,64.0,13.0,3,1,0,5391.0,Chilpancingo
1903,6414.0,60.0,22.0,4,1,1,257.0,La Paz
1904,14343.0,40.0,13.0,4,1,0,2710.0,Morelia
1905,9897.0,56.0,8.0,3,0,0,2180.0,Querétaro
1906,6392.0,45.0,10.0,8,1,1,1140.0,Zacatecas
1907,26656.0,65.0,10.0,9,1,1,8906.0,Cuernavaca
1908,6694.0,48.0,11.0,3,0,0,1360.0,Zacatecas
1909,5317.0,33.0,7.0,3,0,0,914.0,Oaxaca
1910,17295.0,57.0,11.0,4,1,0,4744.0,Aguascalientes
1911,11385.0,50.0,6.0,2,1,1,2038.0,San Luis Potosí
1912,30294.0,32.0,8.0,8,1,0,9691.0,Zacatecas
1913,16328.0,25.0,7.0,2,0,0,3790.0,Villahermosa
1914,14198.0,37.0,8.0,2,1,0,5272.0,Chilpancingo
1915,4710.0,53.0,6.0,2,1,0,1565.0,Ciudad de México
1916,9073.0,54.0,8.0,2,1,1,3485.0,Villahermosa
1917,5040.0,21.0,15.0,3,1,0,1570.0,Saltillo
1918,19613.0,34.0,9.0,3,0,0,3473.0,Oaxaca
1919,12396.0,59.0,8.0,2,0,0,3232.0,Tepic
1920,26833.0,58.0,13.0,1,1,1,6938.0,León
1921,16199.0,43.0,3.0,3,1,1,3199.0,Chilpancingo
1922,42296.0,24.0,5.0,4,0,1,5180.0,Zacatecas
1923,5802.0,32.0,13.0,3,1,1,1378.0,León
1924,4687.0,41.0,10.0,2,0,1,1516.0,Reynosa
1925,23786.0,33.0,14.0,2,0,1,9626.0,Veracruz
1926,10183.0,20.0,12.0,3,1,0,3094.0,Chihuahua
1927,12911.0,52.0,13.0,6,1,0,2507.0,Tepic
1928,15075.0,38.0,16.0,6,1,1,3391.0,Cancún
1929,8365.0,20.0,12.0,3,1,1,2689.0,Monterrey
1930,13161.0,45.0,10.0,2,1,1,2920.0,León
1931,13616.0,27.0,12.0,3,1,0,3212.0,Pachuca
1932,15624.0,20.0,5.0,1,1,1,3429.0,Toluca
1933,45241.0,43.0,17.0,3,1,1,9752.0,Querétaro
1934,7334.0,32.0,13.0,4,1,0,785.0,Toluca
1935,7212.0,32.0,11.0,6,0,0,1285.0,Chilpancingo
1936,21915.0,56.0,12.0,3,1,1,3347.0,Reynosa
1937,12488.0,23.0,10.0,5,1,1,2859.0,Guadalajara
1938,8909.0,23.0,10.0,8,0,0,2620.0,Tijuana
1939,8713.0,51.0,9.0,3,1,1,2842.0,Chilpancingo
1940,43916.0,47.0,14.0,5,1,1,7955.0,Colima
1941,7156.0,58.0,7.0,2,1,0,1566.0,Chilpancingo
1942,9615.0,27.0,17.0,3,1,1,2755.0,Mérida
1943,24969.0,40.0,10.0,5,1,1,6583.0,Guadalajara
1944,8336.0,23.0,5.0,1,1,1,1793.0,Cuernavaca
1945,26995.0,60.0,11.0,5,0,0,7734.0,Querétaro
1946,9093.0,55.0,11.0,1,1,1,2591.0,Reynosa
1947,21399.0,26.0,9.0,4,1,1,6058.0,Veracruz
1948,8341.0,34.0,9.0,2,1,0,1557.0,Tlaxcala
1949,9890.0,44.0,9.0,2,1,0,2986.0,Ciudad de México
1950,18237.0,21.0,8.0,5,1,0,4937.0,Ciudad de México
1951,12065.0,53.0,10.0,1,1,0,2146.0,La Paz
1952,18033.0,63.0,12.0,4,1,1,5268.0,Monterrey
1953,25823.0,35.0,13.0,1,1,1,6371.0,Ciudad de México
1954,44862.0,64.0,9.0,2,1,0,5451.0,Hermosillo
1955,10223.0,49.0,7.0,5,1,0,1871.0,Culiacán
1956,12776.0,46.0,7.0,2,1,0,2922.0,Villahermosa
1957,6818.0,48.0,7.0,4,1,0,1187.0,Hermosillo
1958,15724.0,61.0,13.0,2,0,0,3720.0,Guadalajara
1959,24928.0,49.0,8.0,4,0,0,6343.0,Saltillo
1960,7328.0,44.0,9.0,6,1,1,1008.0,Hermosillo
1961,16282.0,45.0,12.0,1,1,0,3336.0,La Paz
1962,19374.0,33.0,14.0,4,1,1,3375.0,Campeche
1963,11952.0,36.0,9.0,4,0,0,2732.0,Tlaxcala
1964,5287.0,62.0,6.0,2,1,0,943.0,Colima
1965,45075.0,58.0,14.0,4,1,0,9497.0,Chihuahua
1966,14624.0,35.0,13.0,3,1,0,3835.0,Toluca
1967,23405.0,57.0,15.0,7,1,1,7388.0,Tlaxcala
1968,13316.0,35.0,8.0,4,1,0,1834.0,Mérida
1969,37752.0,36.0,14.0,5,1,0,4942.0,Querétaro
1970,2513.0,29.0,9.0,3,1,0,554.0,Tepic
1971,13636.0,26.0,8.0,2,1,0,2384.0,Cancún
1972,16654.0,53.0,5.0,1,1,0,4237.0,León
1973,6162.0,36.0,8.0,2,1,0,2336.0,Reynosa
1974,26166.0,43.0,13.0,3,0,1,6016.0,Chihuahua
1975,10445.0,23.0,7.0,5,1,1,2073.0,Monterrey
1976,9332.0,44.0,8.0,4,1,1,2144.0,Mérida
1977,9076.0,45.0,11.0,4,1,1,2051.0,Hermosillo
1978,9654.0,41.0,10.0,3,1,1,2595.0,Culiacán
1979,10008.0,34.0,11.0,3,0,0,2226.0,Zacatecas
1980,15636.0,34.0,9.0,4,1,1,3501.0,Saltillo
1981,11980.0,41.0,12.0,4,1,1,4505.0,Tlaxcala
1982,8510.0,29.0,8.0,6,1,0,962.0,Cancún
1983,24080.0,51.0,15.0,8,1,1,8077.0,Campeche
1984,41397.0,21.0,6.0,4,1,0,11605.0,Aguascalientes
1985,8672.0,69.0,12.0,1,1,0,2318.0,Veracruz
1986,30759.0,30.0,5.0,6,1,1,6935.0,Mérida
1987,14472.0,43.0,14.0,5,1,0,3326.0,Tepic
1988,18087.0,37.0,15.0,1,1,1,2501.0,Tlaxcala
1989,10683.0,38.0,8.0,5,1,0,2814.0,Oaxaca
1990,16781.0,51.0,15.0,2,1,0,2714.0,Mérida
1991,38799.0,44.0,9.0,4,1,1,10534.0,Pachuca
1992,14268.0,44.0,5.0,3,1,0,2896.0,Monterrey
1993,15090.0,71.0,4.0,4,1,1,3820.0,Durango
1994,127482.0,37.0,12.0,4,1,1,25063.0,Oaxaca
1995,5528.0,36.0,6.0,2,1,0,1259.0,Saltillo
1996,24157.0,40.0,11.0,2,0,1,9264.0,Guadalajara
1997,11401.0,27.0,12.0,1,1,0,2961.0,Campeche
1998,9472.0,32.0,4.0,3,1,0,3930.0,Reynosa
1999,12012.0,51.0,12.0,6,1,0,2751.0,Cuernavaca
2000,10129.0,26.0,7.0,5,1,0,3019.0,Mérida
2001,12858.0,20.0,6.0,5,0,0,3101.0,Durango
2002,18843.0,39.0,16.0,2,1,1,1868.0,Cuernavaca
2003,7728.0,34.0,10.0,2,0,1,2257.0,Monterrey
2004,7514.0,29.0,7.0,1,1,1,1332.0,Oaxaca
2005,6392.0,25.0,12.0,1,1,0,1257.0,Tijuana
2006,7922.0,46.0,8.0,1,1,1,1707.0,Chihuahua
2007,6727.0,40.0,15.0,5,1,0,2208.0,Guadalajara
2008,6918.0,37.0,12.0,3,0,1,818.0,Mérida
2009,10499.0,43.0,9.0,2,1,0,1861.0,Morelia
2010,8156.0,20.0,6.0,4,1,0,1998.0,Oaxaca
2011,18126.0,35.0,8.0,4,0,0,3239.0,Cuernavaca
2012,10217.0,58.0,11.0,3,1,0,2866.0,Tepic
2013,4588.0,52.0,12.0,3,1,1,968.0,Cancún
2014,2275.0,22.0,13.0,3,1,0,629.0,Durango
2015,16268.0,30.0,16.0,3,1,1,4845.0,Toluca
2016,7556.0,32.0,10.0,3,1,0,1255.0,Tlaxcala
2017,11741.0,60.0,14.0,7,1,0,2574.0,Morelia
2018,9300.0,43.0,5.0,6,1,1,1951.0,Saltillo
2019,13491.0,50.0,12.0,2,1,1,4197.0,Cuernavaca
2020,3680.0,61.0,12.0,2,1,0,1087.0,Tlaxcala
2021,16922.0,46.0,12.0,3,1,1,4301.0,Cancún
2022,5580.0,48.0,12.0,3,1,1,1432.0,León
2023,9657.0,37.0,7.0,7,1,0,1636.0,Campeche
2024,14863.0,25.0,10.0,3,0,0,3242.0,Campeche
2025,7442.0,53.0,11.0,4,1,1,2292.0,Campeche
2026,13898.0,54.0,15.0,4,1,1,3638.0,Tlaxcala
2027,15244.0,45.0,12.0,2,1,0,4231.0,Cancún
2028,29409.0,40.0,8.0,8,0,1,5066.0,La Paz
2029,6388.0,59.0,14.0,3,1,0,1549.0,Hermosillo
2030,18314.0,60.0,10.0,3,1,0,4744.0,Tlaxcala
2031,13976.0,33.0,15.0,7,1,1,1136.0,Saltillo
2032,8306.0,37.0,11.0,6,0,0,2945.0,San Luis Potosí
2033,5629.0,49.0,15.0,1,1,1,1272.0,Colima
2034,16257.0,47.0,13.0,1,1,1,3628.0,Durango
2035,9426.0,43.0,13.0,4,1,1,2495.0,Morelia
2036,9867.0,39.0,11.0,5,1,0,3467.0,Querétaro
2037,8682.0,51.0,11.0,2,1,1,1306.0,León
2038,15338.0,31.0,9.0,2,1,1,4355.0,Morelia
2039,6191.0,54.0,10.0,3,1,1,884.0,Tijuana
2040,19397.0,66.0,10.0,3,0,1,3460.0,Durango
2041,4825.0,43.0,12.0,4,1,0,212.0,Cancún
2042,35080.0,32.0,6.0,6,1,0,15201.0,Tuxtla Gutiérrez
2043,54708.0,58.0,12.0,3,1,1,6302.0,Durango
2044,16281.0,50.0,7.0,4,1,0,2806.0,Aguascalientes
2045,10130.0,60.0,9.0,4,0,1,1317.0,Durango
2046,9138.0,55.0,9.0,3,1,0,3119.0,Ciudad de México
2047,16454.0,46.0,11.0,4,1,1,3773.0,Tepic
2048,32270.0,53.0,10.0,4,0,1,9294.0,Cancún
2049,17323.0,28.0,11.0,3,1,1,2495.0,Pachuca
2050,6514.0,29.0,11.0,1,1,1,1102.0,Puebla
2051,41293.0,36.0,11.0,6,1,0,9489.0,Puebla
2052,27584.0,46.0,19.0,4,1,1,7824.0,Oaxaca
2053,19550.0,33.0,7.0,4,1,1,4255.0,Guadalajara
2054,13123.0,31.0,9.0,1,1,1,2490.0,Reynosa
2055,19588.0,37.0,9.0,4,1,1,4834.0,Tepic
2056,9089.0,40.0,9.0,1,1,0,3092.0,Pachuca
2057,9038.0,31.0,14.0,3,1,1,2087.0,Tlaxcala
2058,10464.0,61.0,7.0,7,1,0,2312.0,Mérida
2059,13858.0,36.0,7.0,2,0,0,5207.0,Chihuahua
2060,19888.0,47.0,10.0,4,1,1,5619.0,Campeche
2061,6682.0,25.0,8.0,3,1,0,808.0,Oaxaca
2062,17270.0,40.0,10.0,4,1,1,4090.0,Tlaxcala
2063,20593.0,66.0,7.0,2,1,0,2340.0,Saltillo
2064,13459.0,49.0,10.0,1,1,1,3674.0,Puebla
2065,12820.0,39.0,5.0,4,0,1,513.0,Cuernavaca
2066,29812.0,35.0,10.0,3,1,0,4790.0,Cuernavaca
2067,5148.0,60.0,6.0,5,1,1,1710.0,Chihuahua
2068,10655.0,58.0,5.0,5,1,1,1938.0,Pachuca
2069,15204.0,38.0,16.0,3,1,0,7188.0,Reynosa
2070,16949.0,64.0,13.0,6,1,1,5942.0,Mérida
2071,11535.0,37.0,12.0,3,1,1,3662.0,Hermosillo
2072,6026.0,37.0,4.0,2,0,0,724.0,Tijuana
2073,12132.0,47.0,5.0,4,1,0,3762.0,Guadalajara
2074,8583.0,45.0,6.0,3,1,0,2584.0,Querétaro
2075,51217.0,47.0,9.0,2,1,0,13786.0,Pachuca
2076,3909.0,21.0,14.0,3,1,1,828.0,Morelia
2077,17237.0,39.0,15.0,1,1,1,4919.0,Reynosa
2078,8850.0,29.0,10.0,3,1,0,1218.0,Villahermosa
2079,22660.0,23.0,15.0,7,1,0,6847.0,Chihuahua
2080,11456.0,55.0,10.0,3,0,1,2742.0,Tepic
2081,15062.0,39.0,12.0,4,0,0,3837.0,Chilpancingo
2082,9124.0,36.0,7.0,1,1,0,2471.0,Cuernavaca
2083,17507.0,28.0,11.0,4,0,1,2694.0,Tlaxcala
2084,48414.0,38.0,13.0,5,1,1,9663.0,Zacatecas
2085,7140.0,46.0,13.0,5,1,0,2002.0,Aguascalientes
2086,21356.0,23.0,20.0,3,1,1,4648.0,Villahermosa
2087,70051.0,40.0,12.0,6,0,0,14348.0,Aguascalientes
2088,18633.0,52.0,12.0,4,1,1,6058.0,Durango
2089,15470.0,31.0,9.0,7,1,0,2841.0,Cuernavaca
2090,6944.0,50.0,6.0,3,1,1,1501.0,San Luis Potosí
2091,13054.0,39.0,18.0,5,1,0,3885.0,Toluca
2092,10426.0,44.0,16.0,5,1,0,2173.0,León
2093,18726.0,54.0,12.0,5,1,0,1405.0,Toluca
2094,24048.0,27.0,10.0,1,1,0,9443.0,Morelia
2095,6151.0,25.0,9.0,2,1,1,2081.0,Morelia
2096,8022.0,25.0,12.0,4,1,0,2577.0,Campeche
2097,7590.0,39.0,12.0,5,1,0,2064.0,Reynosa
2098,2479.0,34.0,8.0,4,1,0,510.0,León
2099,3977.0,52.0,10.0,5,1,0,1662.0,Aguascalientes
2100,10873.0,46.0,15.0,1,1,1,2573.0,Villahermosa
2101,11960.0,39.0,2.0,6,1,0,3642.0,Saltillo
2102,9961.0,53.0,6.0,4,1,0,3213.0,Zacatecas
2103,8142.0,49.0,9.0,5,1,0,1646.0,Morelia
2104,9995.0,54.0,9.0,2,1,0,2469.0,Querétaro
2105,13526.0,31.0,6.0,5,0,0,1094.0,Oaxaca
2106,23403.0,46.0,10.0,1,1,0,6547.0,Tuxtla Gutiérrez
2107,11604.0,51.0,9.0,4,1,0,2646.0,Puebla
2108,8224.0,26.0,5.0,6,0,0,985.0,Reynosa
2109,11036.0,44.0,5.0,4,1,1,1408.0,Monterrey
2110,8255.0,56.0,8.0,8,1,0,2120.0,Hermosillo
2111,8627.0,35.0,15.0,2,0,0,3070.0,Villahermosa
2112,19751.0,51.0,12.0,1,1,1,7140.0,Durango
2113,18367.0,40.0,9.0,3,1,0,4942.0,Mérida
2114,8922.0,48.0,16.0,5,1,0,3171.0,Durango
2115,31545.0,39.0,19.0,1,1,0,6644.0,Tlaxcala
2116,7862.0,41.0,11.0,4,1,0,1983.0,Saltillo
2117,17213.0,32.0,7.0,3,1,0,2512.0,Toluca
2118,17228.0,42.0,15.0,5,1,1,3938.0,Chihuahua
